,単語,出現数,割合（出現数/総数:7487）
1997,バイオロジックス,1,0.013%
1998,Insulators,1,0.013%
1999,主義,1,0.013%
2000,世界中,1,0.013%
2001,下水,1,0.013%
2002,システムズ,1,0.013%
2003,メタ,1,0.013%
2004,体育館,1,0.013%
2005,プール,1,0.013%
2006,アイスアリーナ,1,0.013%
2007,冬季,1,0.013%
2008,サン,1,0.013%
2009,フォーラム,1,0.013%
2010,テレビ局,1,0.013%
2011,バラエティ,1,0.013%
2012,黒衣,1,0.013%
2013,法学部,1,0.013%
2014,奨学,1,0.013%
2015,人事,1,0.013%
2016,意向,1,0.013%
2017,出典,1,0.013%
2018,税務,1,0.013%
2019,見解,1,0.013%
2020,隔たり,1,0.013%
2021,異議,1,0.013%
2022,申,1,0.013%
2023,カルテル,1,0.013%
2024,日本円,1,0.013%
2025,報酬,1,0.013%
2026,ょうようぎょう,1,0.013%
